[0.30000100708007815, 0.04999731826782226, 0.24]	[0.2999989929199219, 0.024999021530151367, 0.26999798583984375]	[0.30000100708007815, 0.02499921798706055, 0.24000100708007813]
[0.30000100708007815, 0.04999731826782226, 0.24]	[0.3, 0.049996917724609374, 0.26999798583984375]	[0.2999989929199219, 0.024999021530151367, 0.26999798583984375]
[0.3, 0.049996917724609374, 0.26999798583984375]	[0.2999989929199219, 0.024999122619628906, 0.2999979858398438]	[0.2999989929199219, 0.024999021530151367, 0.26999798583984375]
[0.3, 0.049996917724609374, 0.26999798583984375]	[0.2999989929199219, 0.04999792098999024, 0.2999979858398438]	[0.2999989929199219, 0.024999122619628906, 0.2999979858398438]
[0.2999989929199219, 0.04999792098999024, 0.2999979858398438]	[0.30000100708007815, 0.024997323989868165, 0.33]	[0.2999989929199219, 0.024999122619628906, 0.2999979858398438]
[0.2999989929199219, 0.04999792098999024, 0.2999979858398438]	[0.3, 0.049998027801513675, 0.32999798583984374]	[0.30000100708007815, 0.024997323989868165, 0.33]
[0.3, 0.049998027801513675, 0.32999798583984374]	[0.3, 0.024998725891113283, 0.36]	[0.30000100708007815, 0.024997323989868165, 0.33]
[0.3, 0.049998027801513675, 0.32999798583984374]	[0.2999989929199219, 0.049999027252197265, 0.35999798583984377]	[0.3, 0.024998725891113283, 0.36]
[0.2999989929199219, 0.049999027252197265, 0.35999798583984377]	[0.3, 0.02499782943725586, 0.38999798583984374]	[0.3, 0.024998725891113283, 0.36]
[0.2999989929199219, 0.049999027252197265, 0.35999798583984377]	[0.3, 0.04999882888793945, 0.39]	[0.3, 0.02499782943725586, 0.38999798583984374]
[0.3, 0.04999882888793945, 0.39]	[0.2999989929199219, 0.02500003242492676, 0.41999798583984377]	[0.3, 0.02499782943725586, 0.38999798583984374]
[0.3, 0.04999882888793945, 0.39]	[0.3, 0.04999932861328125, 0.42]	[0.2999989929199219, 0.02500003242492676, 0.41999798583984377]
[0.3, 0.04999932861328125, 0.42]	[0.3, 0.024999433517456055, 0.45]	[0.2999989929199219, 0.02500003242492676, 0.41999798583984377]
[0.3, 0.04999932861328125, 0.42]	[0.2999989929199219, 0.04999853515625, 0.44999798583984374]	[0.3, 0.024999433517456055, 0.45]
[0.2999989929199219, 0.04999853515625, 0.44999798583984374]	[0.3, 0.024998235702514648, 0.47999798583984377]	[0.3, 0.024999433517456055, 0.45]
[0.2999989929199219, 0.04999853515625, 0.44999798583984374]	[0.30000100708007815, 0.04999823379516602, 0.48]	[0.3, 0.024998235702514648, 0.47999798583984377]
[0.30000100708007815, 0.04999823379516602, 0.48]	[0.2999989929199219, 0.024998138427734375, 0.5099970092773438]	[0.3, 0.024998235702514648, 0.47999798583984377]
[0.30000100708007815, 0.04999823379516602, 0.48]	[0.3, 0.049996936798095706, 0.5099970092773438]	[0.2999989929199219, 0.024998138427734375, 0.5099970092773438]
[0.3, 0.049996936798095706, 0.5099970092773438]	[0.2999989929199219, 0.024997339248657227, 0.5399970092773437]	[0.2999989929199219, 0.024998138427734375, 0.5099970092773438]
[0.3, 0.049996936798095706, 0.5099970092773438]	[0.3, 0.04999644088745117, 0.5399970092773437]	[0.2999989929199219, 0.024997339248657227, 0.5399970092773437]
[0.3, 0.04999644088745117, 0.5399970092773437]	[0.3, 0.024998043060302736, 0.5699990234375]	[0.2999989929199219, 0.024997339248657227, 0.5399970092773437]
[0.3, 0.04999644088745117, 0.5399970092773437]	[0.2999989929199219, 0.049999141693115236, 0.5699970092773438]	[0.3, 0.024998043060302736, 0.5699990234375]
[-0.0008656299710273743, -0.11992800140380859, 2.096999902278185e-6]	[-0.000747622013092041, -0.08934300231933594, 1.9030000548809768e-6]	[0.023428800582885743, -0.1048820037841797, 1.7900000093504787e-6]
[0.27, 0.04999969863891602, -5.699999746866524e-7]	[0.3, 0.049997802734375, 0.029998695373535156]	[0.30000100708007815, 0.049999599456787114, 1.1810000287368893e-6]
[0.27, 0.04999969863891602, -5.699999746866524e-7]	[0.27, 0.04999960327148437, 0.030000396728515625]	[0.3, 0.049997802734375, 0.029998695373535156]
[0.27, 0.04999960327148437, 0.030000396728515625]	[0.3, 0.04999870300292969, 0.05999989700317383]	[0.3, 0.049997802734375, 0.029998695373535156]
[0.27, 0.04999960327148437, 0.030000396728515625]	[0.27, 0.04999810409545898, 0.05999939727783203]	[0.3, 0.04999870300292969, 0.05999989700317383]
[0.27, 0.04999810409545898, 0.05999939727783203]	[0.30000100708007815, 0.04999980926513672, 0.09000160217285157]	[0.3, 0.04999870300292969, 0.05999989700317383]
[0.27, 0.04999810409545898, 0.05999939727783203]	[0.2700010070800781, 0.04999940872192383, 0.0900010986328125]	[0.30000100708007815, 0.04999980926513672, 0.09000160217285157]
[0.2700010070800781, 0.04999940872192383, 0.0900010986328125]	[0.30000100708007815, 0.04999860763549805, 0.1200009994506836]	[0.30000100708007815, 0.04999980926513672, 0.09000160217285157]
[0.2700010070800781, 0.04999940872192383, 0.0900010986328125]	[0.27, 0.04999790573120117, 0.1199990005493164]	[0.30000100708007815, 0.04999860763549805, 0.1200009994506836]
[0.27, 0.04999790573120117, 0.1199990005493164]	[0.3, 0.049999412536621095, 0.1499989929199219]	[0.30000100708007815, 0.04999860763549805, 0.1200009994506836]
[0.27, 0.04999790573120117, 0.1199990005493164]	[0.2700010070800781, 0.04999801254272461, 0.15]	[0.3, 0.049999412536621095, 0.1499989929199219]
[0.2700010070800781, 0.04999801254272461, 0.15]	[0.2999989929199219, 0.04999981689453125, 0.17999899291992189]	[0.3, 0.049999412536621095, 0.1499989929199219]
[0.2700010070800781, 0.04999801254272461, 0.15]	[0.2700010070800781, 0.04999761581420899, 0.18]	[0.2999989929199219, 0.04999981689453125, 0.17999899291992189]
[0.2700010070800781, 0.04999761581420899, 0.18]	[0.30000100708007815, 0.04999751663208008, 0.21]	[0.2999989929199219, 0.04999981689453125, 0.17999899291992189]
[0.2700010070800781, 0.04999761581420899, 0.18]	[0.27, 0.0499978141784668, 0.2099980010986328]	[0.30000100708007815, 0.04999751663208008, 0.21]
[0.27, 0.0499978141784668, 0.2099980010986328]	[0.30000100708007815, 0.04999731826782226, 0.24]	[0.30000100708007815, 0.04999751663208008, 0.21]
[0.27, 0.0499978141784668, 0.2099980010986328]	[0.26999899291992185, 0.050000118255615233, 0.2399980010986328]	[0.30000100708007815, 0.04999731826782226, 0.24]
[0.26999899291992185, 0.050000118255615233, 0.2399980010986328]	[0.3, 0.049996917724609374, 0.26999798583984375]	[0.30000100708007815, 0.04999731826782226, 0.24]
[0.26999899291992185, 0.050000118255615233, 0.2399980010986328]	[0.2700010070800781, 0.049998817443847654, 0.27]	[0.3, 0.049996917724609374, 0.26999798583984375]
[0.2700010070800781, 0.049998817443847654, 0.27]	[0.2999989929199219, 0.04999792098999024, 0.2999979858398438]	[0.3, 0.049996917724609374, 0.26999798583984375]
[0.2700010070800781, 0.049998817443847654, 0.27]	[0.27, 0.04999912261962891, 0.2999989929199219]	[0.2999989929199219, 0.04999792098999024, 0.2999979858398438]
[0.27, 0.04999912261962891, 0.2999989929199219]	[0.3, 0.049998027801513675, 0.32999798583984374]	[0.2999989929199219, 0.04999792098999024, 0.2999979858398438]
[0.27, 0.04999912261962891, 0.2999989929199219]	[0.26999899291992185, 0.049999027252197265, 0.32999700927734377]	[0.3, 0.049998027801513675, 0.32999798583984374]
[0.26999899291992185, 0.049999027252197265, 0.32999700927734377]	[0.2999989929199219, 0.049999027252197265, 0.35999798583984377]	[0.3, 0.049998027801513675, 0.32999798583984374]
[0.26999899291992185, 0.049999027252197265, 0.32999700927734377]	[0.2700010070800781, 0.04999652481079102, 0.36]	[0.2999989929199219, 0.049999027252197265, 0.35999798583984377]
[0.2700010070800781, 0.04999652481079102, 0.36]	[0.3, 0.04999882888793945, 0.39]	[0.2999989929199219, 0.049999027252197265, 0.35999798583984377]
[0.2700010070800781, 0.04999652481079102, 0.36]	[0.27, 0.04999723052978516, 0.38999798583984374]	[0.3, 0.04999882888793945, 0.39]
[0.27, 0.04999723052978516, 0.38999798583984374]	[0.3, 0.04999932861328125, 0.42]	[0.3, 0.04999882888793945, 0.39]
[0.27, 0.04999723052978516, 0.38999798583984374]	[0.27, 0.04999913024902344, 0.42]	[0.3, 0.04999932861328125, 0.42]
[0.27, 0.04999913024902344, 0.42]	[0.2999989929199219, 0.04999853515625, 0.44999798583984374]	[0.3, 0.04999932861328125, 0.42]
[0.27, 0.04999913024902344, 0.42]	[0.2700010070800781, 0.04999693298339844, 0.4499989929199219]	[0.2999989929199219, 0.04999853515625, 0.44999798583984374]
[0.2700010070800781, 0.04999693298339844, 0.4499989929199219]	[0.30000100708007815, 0.04999823379516602, 0.48]	[0.2999989929199219, 0.04999853515625, 0.44999798583984374]
[0.2700010070800781, 0.04999693298339844, 0.4499989929199219]	[0.27, 0.04999623489379883, 0.47999700927734373]	[0.30000100708007815, 0.04999823379516602, 0.48]
[0.27, 0.04999623489379883, 0.47999700927734373]	[0.3, 0.049996936798095706, 0.5099970092773438]	[0.30000100708007815, 0.04999823379516602, 0.48]
[0.27, 0.04999623489379883, 0.47999700927734373]	[0.26999899291992185, 0.049999237060546875, 0.5099979858398438]	[0.3, 0.049996936798095706, 0.5099970092773438]
[0.26999899291992185, 0.049999237060546875, 0.5099979858398438]	[0.3, 0.04999644088745117, 0.5399970092773437]	[0.3, 0.049996936798095706, 0.5099970092773438]
[0.26999899291992185, 0.049999237060546875, 0.5099979858398438]	[0.26999899291992185, 0.04999654006958008, 0.5399970092773437]	[0.3, 0.04999644088745117, 0.5399970092773437]
[0.26999899291992185, 0.04999654006958008, 0.5399970092773437]	[0.2999989929199219, 0.049999141693115236, 0.5699970092773438]	[0.3, 0.04999644088745117, 0.5399970092773437]
[0.26999899291992185, 0.04999654006958008, 0.5399970092773437]	[0.26999899291992185, 0.049998241424560545, 0.5699979858398437]	[0.2999989929199219, 0.049999141693115236, 0.5699970092773438]
[0.26999899291992185, 0.049998241424560545, 0.5699979858398437]	[0.2999989929199219, 0.04999934387207031, 0.5999979858398438]	[0.2999989929199219, 0.049999141693115236, 0.5699970092773438]
[-0.0008656299710273743, -0.11992800140380859, 2.096999902278185e-6]	[0.023428800582885743, -0.1048820037841797, 1.7900000093504787e-6]	[0.023245800018310548, -0.13505000305175782, 7.210000185295939e-7]
[0.26999899291992185, 0.049998241424560545, 0.5699979858398437]	[0.26999899291992185, 0.04999874496459961, 0.5999970092773438]	[0.2999989929199219, 0.04999934387207031, 0.5999979858398438]
[0.26999899291992185, 0.049998241424560545, 0.5699979858398437]	[0.23999899291992188, 0.04999814224243164, 0.5699970092773438]	[0.26999899291992185, 0.04999874496459961, 0.5999970092773438]
[0.23999899291992188, 0.04999814224243164, 0.5699970092773438]	[0.24, 0.04999894714355469, 0.5999990234375]	[0.26999899291992185, 0.04999874496459961, 0.5999970092773438]
[0.23999899291992188, 0.04999814224243164, 0.5699970092773438]	[0.21, 0.049996341705322266, 0.5699979858398437]	[0.24, 0.04999894714355469, 0.5999990234375]
[0.21, 0.049996341705322266, 0.5699979858398437]	[0.21, 0.04999734497070313, 0.5999990234375]	[0.24, 0.04999894714355469, 0.5999990234375]
[0.21, 0.049996341705322266, 0.5699979858398437]	[0.18, 0.04999864196777344, 0.5700000000000001]	[0.21, 0.04999734497070313, 0.5999990234375]
[0.18, 0.04999864196777344, 0.5700000000000001]	[0.17999899291992189, 0.04999614715576172, 0.5999959716796875]	[0.21, 0.04999734497070313, 0.5999990234375]
[0.18, 0.04999864196777344, 0.5700000000000001]	[0.15, 0.04999884033203125, 0.5699990234375]	[0.17999899291992189, 0.04999614715576172, 0.5999959716796875]
[0.15, 0.04999884033203125, 0.5699990234375]	[0.15000100708007813, 0.04999734497070313, 0.5999990234375]	[0.17999899291992189, 0.04999614715576172, 0.5999959716796875]
[0.15, 0.04999884033203125, 0.5699990234375]	[0.12, 0.049995342254638676, 0.5699959716796875]	[0.15000100708007813, 0.04999734497070313, 0.5999990234375]
[0.12, 0.049995342254638676, 0.5699959716796875]	[0.12, 0.049995544433593754, 0.5999970092773438]	[0.15000100708007813, 0.04999734497070313, 0.5999990234375]
[0.12, 0.049995342254638676, 0.5699959716796875]	[0.08999849700927734, 0.04999904251098633, 0.5699970092773438]	[0.12, 0.049995544433593754, 0.5999970092773438]
[0.08999849700927734, 0.04999904251098633, 0.5699970092773438]	[0.08999929809570313, 0.049997547149658206, 0.5999970092773438]	[0.12, 0.049995544433593754, 0.5999970092773438]
[0.08999849700927734, 0.04999904251098633, 0.5699970092773438]	[0.06000009918212891, 0.049996143341064454, 0.5699970092773438]	[0.08999929809570313, 0.049997547149658206, 0.5999970092773438]
[0.06000009918212891, 0.049996143341064454, 0.5699970092773438]	[0.059999698638916014, 0.04999834442138672, 0.5999979858398438]	[0.08999929809570313, 0.049997547149658206, 0.5999970092773438]
[0.06000009918212891, 0.049996143341064454, 0.5699970092773438]	[0.02999959945678711, 0.049998542785644536, 0.5699979858398437]	[0.059999698638916014, 0.04999834442138672, 0.5999979858398438]
[0.02999959945678711, 0.049998542785644536, 0.5699979858398437]	[0.030000200271606447, 0.04999684524536133, 0.5999979858398438]	[0.059999698638916014, 0.04999834442138672, 0.5999979858398438]
[0.02999959945678711, 0.049998542785644536, 0.5699979858398437]	[1.07999995816499e-6, 0.04999684143066406, 0.5699990234375]	[0.030000200271606447, 0.04999684524536133, 0.5999979858398438]
[1.07999995816499e-6, 0.04999684143066406, 0.5699990234375]	[7.549999863840639e-7, 0.049997047424316404, 0.5999990234375]	[0.030000200271606447, 0.04999684524536133, 0.5999979858398438]
[1.07999995816499e-6, 0.04999684143066406, 0.5699990234375]	[-0.02999839973449707, 0.04999494171142578, 0.5699990234375]	[7.549999863840639e-7, 0.049997047424316404, 0.5999990234375]
[-0.02999839973449707, 0.04999494171142578, 0.5699990234375]	[-0.030000499725341797, 0.04999844741821289, 0.5999979858398438]	[7.549999863840639e-7, 0.049997047424316404, 0.5999990234375]
[-0.02999839973449707, 0.04999494171142578, 0.5699990234375]	[-0.060000198364257816, 0.04999694061279297, 0.5699979858398437]	[-0.030000499725341797, 0.04999844741821289, 0.5999979858398438]
[-0.060000198364257816, 0.04999694061279297, 0.5699979858398437]	[-0.0599994010925293, 0.04999654388427734, 0.5999990234375]	[-0.030000499725341797, 0.04999844741821289, 0.5999979858398438]
[-0.060000198364257816, 0.04999694061279297, 0.5699979858398437]	[-0.09000019836425781, 0.04999844360351562, 0.5699990234375]	[-0.0599994010925293, 0.04999654388427734, 0.5999990234375]
[-0.09000019836425781, 0.04999844360351562, 0.5699990234375]	[-0.09, 0.04999584579467774, 0.5999970092773438]	[-0.0599994010925293, 0.04999654388427734, 0.5999990234375]
[-0.09000019836425781, 0.04999844360351562, 0.5699990234375]	[-0.12, 0.049994842529296875, 0.5699959716796875]	[-0.09, 0.04999584579467774, 0.5999970092773438]
[-0.12, 0.049994842529296875, 0.5699959716796875]	[-0.12, 0.049996646881103515, 0.5999970092773438]	[-0.09, 0.04999584579467774, 0.5999970092773438]
[-0.12, 0.049994842529296875, 0.5699959716796875]	[-0.14999800109863282, 0.049995742797851565, 0.5700000000000001]	[-0.12, 0.049996646881103515, 0.5999970092773438]
[-0.14999800109863282, 0.049995742797851565, 0.5700000000000001]	[-0.15, 0.049994747161865236, 0.5999959716796875]	[-0.12, 0.049996646881103515, 0.5999970092773438]
[-0.14999800109863282, 0.049995742797851565, 0.5700000000000001]	[-0.18, 0.04999714279174805, 0.5699979858398437]	[-0.15, 0.049994747161865236, 0.5999959716796875]
[-0.18, 0.04999714279174805, 0.5699979858398437]	[-0.17999899291992189, 0.04999544525146484, 0.5999990234375]	[-0.15, 0.049994747161865236, 0.5999959716796875]
[-0.18, 0.04999714279174805, 0.5699979858398437]	[-0.2099980010986328, 0.04999494171142578, 0.5700000000000001]	[-0.17999899291992189, 0.04999544525146484, 0.5999990234375]
[-0.2099980010986328, 0.04999494171142578, 0.5700000000000001]	[-0.21, 0.04999494552612305, 0.5999959716796875]	[-0.17999899291992189, 0.04999544525146484, 0.5999990234375]
[-0.2099980010986328, 0.04999494171142578, 0.5700000000000001]	[-0.24, 0.049994842529296875, 0.5699970092773438]	[-0.21, 0.04999494552612305, 0.5999959716796875]
[-0.24, 0.049994842529296875, 0.5699970092773438]	[-0.2399969940185547, 0.04999414443969727, 0.6]	[-0.21, 0.04999494552612305, 0.5999959716796875]
[-0.24, 0.049994842529296875, 0.5699970092773438]	[-0.27, 0.04999794006347656, 0.5699979858398437]	[-0.2399969940185547, 0.04999414443969727, 0.6]
[-0.27, 0.04999794006347656, 0.5699979858398437]	[-0.26999899291992185, 0.04999434661865235, 0.5999979858398438]	[-0.2399969940185547, 0.04999414443969727, 0.6]
[-0.27, 0.04999794006347656, 0.5699979858398437]	[-0.2999989929199219, 0.049995742797851565, 0.5699979858398437]	[-0.26999899291992185, 0.04999434661865235, 0.5999979858398438]
