[-0.24285499572753907, -3.2740000169724226e-6, 0.09000180053710938]	[-0.271427001953125, -9.319999953731895e-7, 0.12000199890136719]	[-0.271427001953125, -1.5529999509453773e-6, 0.0900009994506836]
[-0.24285499572753907, -3.2740000169724226e-6, 0.09000180053710938]	[-0.24285400390625, -4.2340001091361045e-6, 0.12000299835205078]	[-0.271427001953125, -9.319999953731895e-7, 0.12000199890136719]
[-0.24285400390625, -4.2340001091361045e-6, 0.12000299835205078]	[-0.2714289855957031, -5.370000144466758e-7, 0.15]	[-0.271427001953125, -9.319999953731895e-7, 0.12000199890136719]
[-0.24285400390625, -4.2340001091361045e-6, 0.12000299835205078]	[-0.24285400390625, -3.584000049158931e-6, 0.1500019989013672]	[-0.2714289855957031, -5.370000144466758e-7, 0.15]
[-0.24285400390625, -3.584000049158931e-6, 0.1500019989013672]	[-0.271427001953125, -1.683000009506941e-6, 0.1800019989013672]	[-0.2714289855957031, -5.370000144466758e-7, 0.15]
[-0.24285400390625, -3.584000049158931e-6, 0.1500019989013672]	[-0.24285499572753907, -2.54100002348423e-6, 0.1800019989013672]	[-0.271427001953125, -1.683000009506941e-6, 0.1800019989013672]
[-0.24285499572753907, -2.54100002348423e-6, 0.1800019989013672]	[-0.27142800903320313, -9.740000241436064e-7, 0.21]	[-0.271427001953125, -1.683000009506941e-6, 0.1800019989013672]
[-0.24285499572753907, -2.54100002348423e-6, 0.1800019989013672]	[-0.24285499572753907, -2.317999955266714e-6, 0.2100019989013672]	[-0.27142800903320313, -9.740000241436064e-7, 0.21]
[-0.24285499572753907, -2.317999955266714e-6, 0.2100019989013672]	[-0.27142599487304686, -4.170000087469816e-6, 0.24000100708007813]	[-0.27142800903320313, -9.740000241436064e-7, 0.21]
[-0.24285499572753907, -2.317999955266714e-6, 0.2100019989013672]	[-0.24285499572753907, -4.120000172406435e-6, 0.24]	[-0.27142599487304686, -4.170000087469816e-6, 0.24000100708007813]
[-0.24285499572753907, -4.120000172406435e-6, 0.24]	[-0.271427001953125, -3.3009999897331e-6, 0.27]	[-0.27142599487304686, -4.170000087469816e-6, 0.24000100708007813]
[-0.24285499572753907, -4.120000172406435e-6, 0.24]	[-0.24285400390625, -4.681000020354987e-6, 0.27000201416015623]	[-0.271427001953125, -3.3009999897331e-6, 0.27]
[-0.24285400390625, -4.681000020354987e-6, 0.27000201416015623]	[-0.27142800903320313, -3.957999870181084e-6, 0.2999979858398438]	[-0.271427001953125, -3.3009999897331e-6, 0.27]
[-0.24285400390625, -4.681000020354987e-6, 0.27000201416015623]	[-0.24285499572753907, -5.080000031739474e-6, 0.3]	[-0.27142800903320313, -3.957999870181084e-6, 0.2999979858398438]
[-0.24285499572753907, -5.080000031739474e-6, 0.3]	[-0.27142800903320313, -2.7199999894946813e-6, 0.3299989929199219]	[-0.27142800903320313, -3.957999870181084e-6, 0.2999979858398438]
[-0.24285499572753907, -5.080000031739474e-6, 0.3]	[-0.24285499572753907, -1.8990000244230032e-6, 0.33000201416015623]	[-0.27142800903320313, -2.7199999894946813e-6, 0.3299989929199219]
[-0.24285499572753907, -1.8990000244230032e-6, 0.33000201416015623]	[-0.271427001953125, -5.218000151216984e-6, 0.35999798583984377]	[-0.27142800903320313, -2.7199999894946813e-6, 0.3299989929199219]
[-0.24285499572753907, -1.8990000244230032e-6, 0.33000201416015623]	[-0.24285499572753907, -5.355999805033207e-6, 0.3599989929199219]	[-0.271427001953125, -5.218000151216984e-6, 0.35999798583984377]
[-0.24285499572753907, -5.355999805033207e-6, 0.3599989929199219]	[-0.271427001953125, -3.2430000137537717e-6, 0.39]	[-0.271427001953125, -5.218000151216984e-6, 0.35999798583984377]
[-0.24285499572753907, -5.355999805033207e-6, 0.3599989929199219]	[-0.24285600280761718, -2.776999957859516e-6, 0.39]	[-0.271427001953125, -3.2430000137537717e-6, 0.39]
[-0.24285600280761718, -2.776999957859516e-6, 0.39]	[-0.27142599487304686, -2.4099999573081734e-6, 0.42000201416015626]	[-0.271427001953125, -3.2430000137537717e-6, 0.39]
[-0.24285600280761718, -2.776999957859516e-6, 0.39]	[-0.24285699462890625, -4.426999948918819e-6, 0.41999700927734374]	[-0.27142599487304686, -2.4099999573081734e-6, 0.42000201416015626]
[-0.24285699462890625, -4.426999948918819e-6, 0.41999700927734374]	[-0.27142800903320313, -3.7150001153349877e-6, 0.44999798583984374]	[-0.27142599487304686, -2.4099999573081734e-6, 0.42000201416015626]
[-0.24285699462890625, -4.426999948918819e-6, 0.41999700927734374]	[-0.24285699462890625, -2.028000075370073e-6, 0.4499989929199219]	[-0.27142800903320313, -3.7150001153349877e-6, 0.44999798583984374]
[-0.24285699462890625, -2.028000075370073e-6, 0.4499989929199219]	[-0.271427001953125, -3.495000069960952e-6, 0.48]	[-0.27142800903320313, -3.7150001153349877e-6, 0.44999798583984374]
[-0.24285699462890625, -2.028000075370073e-6, 0.4499989929199219]	[-0.2428580017089844, -1.2169999536126853e-6, 0.47999798583984377]	[-0.271427001953125, -3.495000069960952e-6, 0.48]
[-0.2428580017089844, -1.2169999536126853e-6, 0.47999798583984377]	[-0.2714289855957031, -2.597999991849065e-6, 0.5099979858398438]	[-0.271427001953125, -3.495000069960952e-6, 0.48]
[-0.2428580017089844, -1.2169999536126853e-6, 0.47999798583984377]	[-0.24285699462890625, -3.0479999259114264e-6, 0.5099970092773438]	[-0.2714289855957031, -2.597999991849065e-6, 0.5099979858398438]
[-0.24285699462890625, -3.0479999259114264e-6, 0.5099970092773438]	[-0.27142800903320313, -2.056000055745244e-6, 0.5399990234375001]	[-0.2714289855957031, -2.597999991849065e-6, 0.5099979858398438]
[-0.24285699462890625, -3.0479999259114264e-6, 0.5099970092773438]	[-0.24285499572753907, -3.8109999150037767e-6, 0.5400009765625]	[-0.27142800903320313, -2.056000055745244e-6, 0.5399990234375001]
[-0.24285499572753907, -3.8109999150037767e-6, 0.5400009765625]	[-0.27142800903320313, -2.7260000351816416e-6, 0.5699990234375]	[-0.27142800903320313, -2.056000055745244e-6, 0.5399990234375001]
[-0.24285499572753907, -3.8109999150037767e-6, 0.5400009765625]	[-0.24285600280761718, -4.323000088334084e-6, 0.5699979858398437]	[-0.27142800903320313, -2.7260000351816416e-6, 0.5699990234375]
[-0.24285499572753907, -3.8109999150037767e-6, 0.5400009765625]	[-0.21428599548339844, -3.3279999624937772e-6, 0.5399970092773437]	[-0.24285600280761718, -4.323000088334084e-6, 0.5699979858398437]
[-0.21428599548339844, -3.3279999624937772e-6, 0.5399970092773437]	[-0.21428500366210937, -1.164000015705824e-6, 0.5700000000000001]	[-0.24285600280761718, -4.323000088334084e-6, 0.5699979858398437]
[-0.21428599548339844, -3.3279999624937772e-6, 0.5399970092773437]	[-0.18571299743652345, -2.065999899059534e-6, 0.5400009765625]	[-0.21428500366210937, -1.164000015705824e-6, 0.5700000000000001]
[-0.18571299743652345, -2.065999899059534e-6, 0.5400009765625]	[-0.18571299743652345, -4.188999999314546e-6, 0.5700000000000001]	[-0.21428500366210937, -1.164000015705824e-6, 0.5700000000000001]
[-0.18571299743652345, -2.065999899059534e-6, 0.5400009765625]	[-0.15714300537109374, -1.0679999832063915e-6, 0.54]	[-0.18571299743652345, -4.188999999314546e-6, 0.5700000000000001]
[-0.15714300537109374, -1.0679999832063915e-6, 0.54]	[-0.15714199829101563, -5.0510000437498095e-6, 0.5699970092773438]	[-0.18571299743652345, -4.188999999314546e-6, 0.5700000000000001]
[-0.15714300537109374, -1.0679999832063915e-6, 0.54]	[-0.12857000732421875, -1.310999970883131e-6, 0.5400009765625]	[-0.15714199829101563, -5.0510000437498095e-6, 0.5699970092773438]
[-0.12857000732421875, -1.310999970883131e-6, 0.5400009765625]	[-0.12857099914550782, -4.9020000733435155e-6, 0.5699979858398437]	[-0.15714199829101563, -5.0510000437498095e-6, 0.5699970092773438]
[-0.12857000732421875, -1.310999970883131e-6, 0.5400009765625]	[-0.09999829864501954, -3.5459999926388263e-6, 0.54]	[-0.12857099914550782, -4.9020000733435155e-6, 0.5699979858398437]
[-0.09999829864501954, -3.5459999926388263e-6, 0.54]	[-0.09999810028076173, -4.670999944210053e-6, 0.5700000000000001]	[-0.12857099914550782, -4.9020000733435155e-6, 0.5699979858398437]
[-0.21428500366210937, -1.1370000429451465e-6, 9.270000155083835e-7]	[-0.24285400390625, -4.453999921679497e-6, 0.030001899719238282]	[-0.24285400390625, -3.973000217229128e-6, 2.758000046014786e-6]
[-0.21428500366210937, -1.1370000429451465e-6, 9.270000155083835e-7]	[-0.21428500366210937, -3.67600005120039e-6, 0.029999399185180665]	[-0.24285400390625, -4.453999921679497e-6, 0.030001899719238282]
[-0.21428500366210937, -3.67600005120039e-6, 0.029999399185180665]	[-0.24285400390625, -3.785999957472086e-6, 0.060002899169921874]	[-0.24285400390625, -4.453999921679497e-6, 0.030001899719238282]
[-0.21428500366210937, -3.67600005120039e-6, 0.029999399185180665]	[-0.21428500366210937, -3.005000064149499e-6, 0.0599995002746582]	[-0.24285400390625, -3.785999957472086e-6, 0.060002899169921874]
[-0.21428500366210937, -3.005000064149499e-6, 0.0599995002746582]	[-0.24285499572753907, -3.2740000169724226e-6, 0.09000180053710938]	[-0.24285400390625, -3.785999957472086e-6, 0.060002899169921874]
[-0.21428500366210937, -3.005000064149499e-6, 0.0599995002746582]	[-0.21428500366210937, -4.4400000479072333e-7, 0.09000090026855469]	[-0.24285499572753907, -3.2740000169724226e-6, 0.09000180053710938]
[-0.21428500366210937, -4.4400000479072333e-7, 0.09000090026855469]	[-0.24285400390625, -4.2340001091361045e-6, 0.12000299835205078]	[-0.24285499572753907, -3.2740000169724226e-6, 0.09000180053710938]
[-0.21428500366210937, -4.4400000479072333e-7, 0.09000090026855469]	[-0.2142830047607422, -1.6240000259131193e-6, 0.12000299835205078]	[-0.24285400390625, -4.2340001091361045e-6, 0.12000299835205078]
[-0.2142830047607422, -1.6240000259131193e-6, 0.12000299835205078]	[-0.24285400390625, -3.584000049158931e-6, 0.1500019989013672]	[-0.24285400390625, -4.2340001091361045e-6, 0.12000299835205078]
[-0.2142830047607422, -1.6240000259131193e-6, 0.12000299835205078]	[-0.2142830047607422, -3.5689999349415305e-6, 0.1500019989013672]	[-0.24285400390625, -3.584000049158931e-6, 0.1500019989013672]
[-0.2142830047607422, -3.5689999349415305e-6, 0.1500019989013672]	[-0.24285499572753907, -2.54100002348423e-6, 0.1800019989013672]	[-0.24285400390625, -3.584000049158931e-6, 0.1500019989013672]
[-0.2142830047607422, -3.5689999349415305e-6, 0.1500019989013672]	[-0.21428399658203126, -3.218000056222081e-6, 0.18]	[-0.24285499572753907, -2.54100002348423e-6, 0.1800019989013672]
[-0.21428399658203126, -3.218000056222081e-6, 0.18]	[-0.24285499572753907, -2.317999955266714e-6, 0.2100019989013672]	[-0.24285499572753907, -2.54100002348423e-6, 0.1800019989013672]
[-0.21428399658203126, -3.218000056222081e-6, 0.18]	[-0.21428500366210937, -1.8449999624863267e-6, 0.21000100708007813]	[-0.24285499572753907, -2.317999955266714e-6, 0.2100019989013672]
[-0.21428500366210937, -1.8449999624863267e-6, 0.21000100708007813]	[-0.24285499572753907, -4.120000172406435e-6, 0.24]	[-0.24285499572753907, -2.317999955266714e-6, 0.2100019989013672]
[-0.21428500366210937, -1.8449999624863267e-6, 0.21000100708007813]	[-0.21428500366210937, -6.230000290088356e-7, 0.2400019989013672]	[-0.24285499572753907, -4.120000172406435e-6, 0.24]
[-0.21428500366210937, -6.230000290088356e-7, 0.2400019989013672]	[-0.24285400390625, -4.681000020354987e-6, 0.27000201416015623]	[-0.24285499572753907, -4.120000172406435e-6, 0.24]
[-0.21428500366210937, -6.230000290088356e-7, 0.2400019989013672]	[-0.21428599548339844, -7.570000016130507e-7, 0.26999899291992185]	[-0.24285400390625, -4.681000020354987e-6, 0.27000201416015623]
[-0.21428599548339844, -7.570000016130507e-7, 0.26999899291992185]	[-0.24285499572753907, -5.080000031739474e-6, 0.3]	[-0.24285400390625, -4.681000020354987e-6, 0.27000201416015623]
[-0.21428599548339844, -7.570000016130507e-7, 0.26999899291992185]	[-0.21428500366210937, -3.473999910056591e-6, 0.2999989929199219]	[-0.24285499572753907, -5.080000031739474e-6, 0.3]
[-0.21428500366210937, -3.473999910056591e-6, 0.2999989929199219]	[-0.24285499572753907, -1.8990000244230032e-6, 0.33000201416015623]	[-0.24285499572753907, -5.080000031739474e-6, 0.3]
[-0.21428500366210937, -3.473999910056591e-6, 0.2999989929199219]	[-0.21428500366210937, -9.5999997574836e-7, 0.33]	[-0.24285499572753907, -1.8990000244230032e-6, 0.33000201416015623]
[-0.21428500366210937, -9.5999997574836e-7, 0.33]	[-0.24285499572753907, -5.355999805033207e-6, 0.3599989929199219]	[-0.24285499572753907, -1.8990000244230032e-6, 0.33000201416015623]
[-0.21428500366210937, -9.5999997574836e-7, 0.33]	[-0.21428500366210937, -3.326999954879284e-6, 0.35999798583984377]	[-0.24285499572753907, -5.355999805033207e-6, 0.3599989929199219]
[-0.21428500366210937, -3.326999954879284e-6, 0.35999798583984377]	[-0.24285600280761718, -2.776999957859516e-6, 0.39]	[-0.24285499572753907, -5.355999805033207e-6, 0.3599989929199219]
[-0.21428500366210937, -3.326999954879284e-6, 0.35999798583984377]	[-0.21428399658203126, -2.6489999145269395e-6, 0.3900010070800781]	[-0.24285600280761718, -2.776999957859516e-6, 0.39]
[-0.21428399658203126, -2.6489999145269395e-6, 0.3900010070800781]	[-0.24285699462890625, -4.426999948918819e-6, 0.41999700927734374]	[-0.24285600280761718, -2.776999957859516e-6, 0.39]
[-0.21428399658203126, -2.6489999145269395e-6, 0.3900010070800781]	[-0.2142830047607422, -4.523000214248895e-6, 0.42000100708007815]	[-0.24285699462890625, -4.426999948918819e-6, 0.41999700927734374]
[-0.2142830047607422, -4.523000214248895e-6, 0.42000100708007815]	[-0.24285699462890625, -2.028000075370073e-6, 0.4499989929199219]	[-0.24285699462890625, -4.426999948918819e-6, 0.41999700927734374]
[-0.2142830047607422, -4.523000214248895e-6, 0.42000100708007815]	[-0.21428500366210937, -5.446000024676323e-6, 0.44999700927734376]	[-0.24285699462890625, -2.028000075370073e-6, 0.4499989929199219]
[-0.21428500366210937, -5.446000024676323e-6, 0.44999700927734376]	[-0.2428580017089844, -1.2169999536126853e-6, 0.47999798583984377]	[-0.24285699462890625, -2.028000075370073e-6, 0.4499989929199219]
[-0.21428500366210937, -5.446000024676323e-6, 0.44999700927734376]	[-0.21428399658203126, -1.8119999440386893e-6, 0.48000100708007815]	[-0.2428580017089844, -1.2169999536126853e-6, 0.47999798583984377]
[-0.21428399658203126, -1.8119999440386893e-6, 0.48000100708007815]	[-0.24285699462890625, -3.0479999259114264e-6, 0.5099970092773438]	[-0.2428580017089844, -1.2169999536126853e-6, 0.47999798583984377]
[-0.21428399658203126, -1.8119999440386893e-6, 0.48000100708007815]	[-0.2142830047607422, -3.891000058501959e-6, 0.5100010070800781]	[-0.24285699462890625, -3.0479999259114264e-6, 0.5099970092773438]
[-0.2142830047607422, -3.891000058501959e-6, 0.5100010070800781]	[-0.24285499572753907, -3.8109999150037767e-6, 0.5400009765625]	[-0.24285699462890625, -3.0479999259114264e-6, 0.5099970092773438]
[-0.2142830047607422, -3.891000058501959e-6, 0.5100010070800781]	[-0.21428599548339844, -3.3279999624937772e-6, 0.5399970092773437]	[-0.24285499572753907, -3.8109999150037767e-6, 0.5400009765625]
[-0.2142830047607422, -3.891000058501959e-6, 0.5100010070800781]	[-0.18571299743652345, -1.5160000184550882e-6, 0.5100010070800781]	[-0.21428599548339844, -3.3279999624937772e-6, 0.5399970092773437]
[-0.18571299743652345, -1.5160000184550882e-6, 0.5100010070800781]	[-0.18571299743652345, -2.065999899059534e-6, 0.5400009765625]	[-0.21428599548339844, -3.3279999624937772e-6, 0.5399970092773437]
[-0.18571299743652345, -1.5160000184550882e-6, 0.5100010070800781]	[-0.15714199829101563, -1.7229999648407102e-6, 0.51]	[-0.18571299743652345, -2.065999899059534e-6, 0.5400009765625]
[-0.15714199829101563, -1.7229999648407102e-6, 0.51]	[-0.15714300537109374, -1.0679999832063915e-6, 0.54]	[-0.18571299743652345, -2.065999899059534e-6, 0.5400009765625]
